125,87.237449,0.000567,11.830971,1.097304
126,88.217661,0.001017,11.890971,0.708690
127,89.194098,0.000027,11.950692,0.320078
128,90.170715,-0.001106,12.010416,-0.068814
129,91.151367,-0.001115,12.070417,-0.458260
130,92.131956,-0.001273,12.130417,-0.847706
131,93.112574,-0.001948,12.190417,-1.237428
132,94.092958,-0.002750,12.250417,-1.626870
133,95.073089,-0.003797,12.310418,-2.016036
134,96.056846,-0.003823,12.370697,-2.405201
135,97.040128,-0.004097,12.430974,-2.793809
136,98.023026,-0.004988,12.491252,-3.182138
137,99.005300,-0.006098,12.551531,-3.569635
138,99.990937,-0.006435,12.612087,-3.956852
139,100.975727,-0.006998,12.672643,-4.342956
140,101.959786,-0.008148,12.733199,-4.728228
141,102.946877,-0.008395,12.794034,-5.112666
142,103.933014,-0.009235,12.854867,-5.495991
143,104.918090,-0.010513,12.915701,-5.877926
144,105.906006,-0.011009,12.976815,-6.258751
145,106.896557,-0.010628,13.038203,-6.638185
146,107.882020,-0.012377,13.099315,-7.015952
147,108.873913,-0.011913,13.160983,-7.392331
148,109.860628,-0.013812,13.222373,-7.767040
149,110.853501,-0.013260,13.284318,-8.139804
150,111.841029,-0.015036,13.345986,-8.510624
151,112.834675,-0.014629,13.408210,-8.879498
152,113.826599,-0.015010,13.470432,-9.246151
153,114.816936,-0.016515,13.532655,-9.610858
154,115.809273,-0.017242,13.595157,-9.973062
155,116.803549,-0.017346,13.657936,-10.332767
156,117.795959,-0.018414,13.720716,-10.689972
157,118.794083,-0.017660,13.784050,-11.044677
158,119.786448,-0.019560,13.847106,-11.396879
159,120.784230,-0.019120,13.910720,-11.745747
160,121.780014,-0.020128,13.974331,-12.092116
161,122.777358,-0.020485,14.038223,-12.435149
162,123.776303,-0.020606,14.102390,-12.775127
163,124.772934,-0.021714,14.166558,-13.111771
164,125.771080,-0.022546,14.231004,-13.445080
165,126.770619,-0.022980,14.295728,-13.774777
166,127.771547,-0.023146,14.360730,-14.100862
167,128.773748,-0.022921,14.426009,-14.423059
168,129.773501,-0.023963,14.491287,-14.741643
169,130.774467,-0.024561,14.556845,-15.056059
170,131.776714,-0.025112,14.622680,-15.366586
171,132.780077,-0.025212,14.688794,-15.672667
172,133.784627,-0.025261,14.755183,-15.974582
173,134.786480,-0.026283,14.821573,-16.272049
174,135.789407,-0.026919,14.888242,-16.564796
175,136.793480,-0.027559,14.955188,-16.853096
176,137.798562,-0.027791,15.022412,-17.136396
177,138.804725,-0.028007,15.089913,-17.414972
178,139.808056,-0.028846,15.157415,-17.688271
179,140.816353,-0.028808,15.225473,-17.956846
180,141.821756,-0.029320,15.293529,-18.219864
181,142.828234,-0.029689,15.361865,-18.477605
182,143.835773,-0.030035,15.430476,-18.730068
183,144.840558,-0.031142,15.499090,-18.976972
184,145.850185,-0.030927,15.568258,-19.218044
185,146.857119,-0.031649,15.637427,-19.453560
